a.word,a.wordcount,d.word,d.wordcount
NULL,NULL,thence,3
NULL,NULL,theories,2
NULL,NULL,theory,3
NULL,NULL,therapeutics,1
NULL,NULL,thereinto,1
NULL,NULL,thereon,1
NULL,NULL,thereto,1
NULL,NULL,thesis,2
NULL,NULL,thicker,5
thief,1,NULL,NULL
NULL,NULL,thinkin,2
thinly,1,NULL,NULL
thinner,1,NULL,NULL
NULL,NULL,thinnest,1
NULL,NULL,thirst,5
thirstiness,1,NULL,NULL
NULL,NULL,thirsty,3
thirteen,1,NULL,NULL
NULL,NULL,thocht,2
NULL,NULL,thomas,7
NULL,NULL,thor,2
NULL,NULL,thorn,1
NULL,NULL,thorny,1
NULL,NULL,thorough,4
thoroughfares,2,NULL,NULL
NULL,NULL,thoroughly,4
NULL,NULL,thort,1
NULL,NULL,thoughtfully,1
thoughtfulness,1,NULL,NULL
NULL,NULL,thoughtlessness,1
NULL,NULL,thrall,1
NULL,NULL,thread,3
NULL,NULL,threads,1
NULL,NULL,threaten,1
NULL,NULL,threatening,1
NULL,NULL,threats,3
NULL,NULL,threes,1
NULL,NULL,thrilling,1
NULL,NULL,thrive,1
NULL,NULL,throats,3
NULL,NULL,throbbing,1
throne,3,NULL,NULL
thrones,1,NULL,NULL
throwed,1,NULL,NULL
NULL,NULL,throwing,2
NULL,NULL,throws,2
NULL,NULL,thruff,1
NULL,NULL,thruffsteans,1
NULL,NULL,thud,2
NULL,NULL,thumb,3
thump,1,NULL,NULL
NULL,NULL,thunder,8
thundered,1,NULL,NULL
NULL,NULL,thunderous,1
NULL,NULL,thunderstruck,1
NULL,NULL,thursday,1
NULL,NULL,thwart,2
NULL,NULL,thwarting,1
tiara,1,NULL,NULL
NULL,NULL,ticket,2
NULL,NULL,tickets,2
NULL,NULL,tickle,1
NULL,NULL,tides,1
NULL,NULL,tidied,1
NULL,NULL,tidings,1
NULL,NULL,tidy,1
NULL,NULL,tidying,1
NULL,NULL,tie,5
NULL,NULL,tightened,3
NULL,NULL,tightening,1
NULL,NULL,tightens,1
NULL,NULL,til,1
NULL,NULL,tiller,1
tilted,1,NULL,NULL
NULL,NULL,tim,1
NULL,NULL,timber,1
timepiece,1,NULL,NULL
NULL,NULL,timeyellowed,1
timid,7,NULL,NULL
timidity,1,NULL,NULL
timidly,2,NULL,NULL
timorously,1,NULL,NULL
tinder,1,NULL,NULL
NULL,NULL,ting,1
NULL,NULL,tinge,1
NULL,NULL,tinges,1
NULL,NULL,tingling,3
NULL,NULL,tiniest,2
NULL,NULL,tinkle,1
NULL,NULL,tinkling,1
NULL,NULL,tints,2
NULL,NULL,tip,1
tips,2,NULL,NULL
tiptoed,1,NULL,NULL
NULL,NULL,tireless,1
tiresome,2,NULL,NULL
NULL,NULL,tis,1
NULL,NULL,titicaca,1
tittered,3,NULL,NULL
titters,1,NULL,NULL
NULL,NULL,toads,1
toast,1,NULL,NULL
NULL,NULL,tobacco,1
NULL,NULL,tobolsk,1
NULL,NULL,todten,1
toed,1,NULL,NULL
NULL,NULL,toil,2
NULL,NULL,toiled,1
NULL,NULL,toilet,4
NULL,NULL,toils,1
NULL,NULL,tokay,1
NULL,NULL,token,1
NULL,NULL,tolerably,1
NULL,NULL,tolerant,1
NULL,NULL,tolerate,1
NULL,NULL,toleration,1
NULL,NULL,toll,3
NULL,NULL,tolling,1
NULL,NULL,tomb,36
NULL,NULL,tombs,3
NULL,NULL,tombsteans,2
NULL,NULL,tombstone,1
NULL,NULL,tombstones,6
NULL,NULL,tompstean,1
toned,1,NULL,NULL
NULL,NULL,tones,9
NULL,NULL,tongues,7
NULL,NULL,tooked,1
NULL,NULL,tool,1
NULL,NULL,tools,3
NULL,NULL,toom,1
NULL,NULL,topic,2
NULL,NULL,topped,1
tormenting,1,NULL,NULL
NULL,NULL,torrent,2
NULL,NULL,tortoise,1
NULL,NULL,tortured,1
NULL,NULL,torturing,2
toss,1,NULL,NULL
totally,5,NULL,NULL
NULL,NULL,totals,1
NULL,NULL,tots,1
NULL,NULL,touches,1
NULL,NULL,touching,7
NULL,NULL,tough,1
NULL,NULL,touters,1
NULL,NULL,towel,2
NULL,NULL,tower,3
NULL,NULL,towered,1
NULL,NULL,towns,2
toy,1,NULL,NULL
toys,1,NULL,NULL
trac,2,NULL,NULL
NULL,NULL,track,10
tract,1,NULL,NULL
NULL,NULL,trade,4
NULL,NULL,traded,1
NULL,NULL,trades,1
NULL,NULL,tradition,2
NULL,NULL,traditions,3
NULL,NULL,traffic,2
NULL,NULL,trail,1
NULL,NULL,trailed,1
NULL,NULL,trailing,1
NULL,NULL,trained,2
NULL,NULL,trains,3
NULL,NULL,tramp,1
tramped,2,NULL,NULL
NULL,NULL,tramping,4
NULL,NULL,trance,16
NULL,NULL,tranquil,1
NULL,NULL,transaction,4
NULL,NULL,transcendentalism,1
NULL,NULL,transcribing,1
NULL,NULL,transcript,4
NULL,NULL,transfer,2
NULL,NULL,transference,1
NULL,NULL,transfixed,1
NULL,NULL,transfused,1
NULL,NULL,transfusion,9
NULL,NULL,translated,1
NULL,NULL,transparent,1
NULL,NULL,transylvania,15
NULL,NULL,transylvanian,1
NULL,NULL,traveled,2
traveler,1,NULL,NULL
NULL,NULL,travelled,5
NULL,NULL,traveller,1
NULL,NULL,travellers,2
NULL,NULL,travelling,4
NULL,NULL,travels,2
NULL,NULL,travesty,1
tray,5,NULL,NULL
NULL,NULL,treasured,1
treasures,1,NULL,NULL
NULL,NULL,treat,2
treating,1,NULL,NULL
NULL,NULL,treaty,1
tremendously,2,NULL,NULL
NULL,NULL,tremor,1
NULL,NULL,tremulous,1
NULL,NULL,trenchant,1
NULL,NULL,trephine,1
NULL,NULL,trephining,1
trials,3,NULL,NULL
NULL,NULL,tribe,1
NULL,NULL,trickled,5
NULL,NULL,trickling,1
NULL,NULL,tricks,1
trifles,1,NULL,NULL
NULL,NULL,trifling,1
NULL,NULL,trim,2
trimmed,2,NULL,NULL
NULL,NULL,trimmlin,1
trio,2,NULL,NULL
NULL,NULL,trip,1
NULL,NULL,tripped,1
NULL,NULL,trippers,1
NULL,NULL,tripping,1
NULL,NULL,trips,2
NULL,NULL,trituration,1
NULL,NULL,triumphant,1
NULL,NULL,triumphantly,1
NULL,NULL,trivial,1
NULL,NULL,trod,1
trodden,1,NULL,NULL
NULL,NULL,troops,3
tropical,2,NULL,NULL
NULL,NULL,tropics,1
trot,1,NULL,NULL
trotted,1,NULL,NULL
troublesome,1,NULL,NULL
NULL,NULL,troubling,2
NULL,NULL,troughs,1
NULL,NULL,truck,2
NULL,NULL,truest,3
NULL,NULL,truism,1
NULL,NULL,truly,9
NULL,NULL,trumpet,3
trunks,1,NULL,NULL
NULL,NULL,trust,53
NULL,NULL,trusting,3
NULL,NULL,trusts,1
truthful,1,NULL,NULL
NULL,NULL,tuas,1
NULL,NULL,tubs,1
tuck,1,NULL,NULL
tucking,1,NULL,NULL
tugging,1,NULL,NULL
NULL,NULL,tumblin,2
NULL,NULL,tumbling,1
NULL,NULL,tumult,1
NULL,NULL,tumultuous,1
NULL,NULL,tune,2
NULL,NULL,tuned,1
NULL,NULL,tunnel,2
turbaned,1,NULL,NULL
turbans,1,NULL,NULL
NULL,NULL,turk,6
NULL,NULL,turkey,4
NULL,NULL,turkeyland,2
NULL,NULL,turkish,3
NULL,NULL,turks,1
NULL,NULL,turnin,1
NULL,NULL,turnings,1
NULL,NULL,turnscrew,2
turquoise,1,NULL,NULL
NULL,NULL,tussock,3
NULL,NULL,twa,1
twas,1,NULL,NULL
NULL,NULL,twilight,3
NULL,NULL,twined,1
NULL,NULL,twinkled,1
twinkling,3,NULL,NULL
twisting,2,NULL,NULL
twitter,1,NULL,NULL
twittered,2,NULL,NULL
twitters,1,NULL,NULL
NULL,NULL,twos,1
NULL,NULL,tyke,1
NULL,NULL,tyking,1
NULL,NULL,typed,1
NULL,NULL,typescript,1
NULL,NULL,typewrite,1
NULL,NULL,typewriter,10
NULL,NULL,typewriting,3
NULL,NULL,typewritten,6
NULL,NULL,typical,2
NULL,NULL,typified,1
NULL,NULL,ud,1
ugh,3,NULL,NULL
ugliest,1,NULL,NULL
NULL,NULL,ugric,1
NULL,NULL,ultimate,2
NULL,NULL,ultimately,3
NULL,NULL,ulty,1
umbrella,2,NULL,NULL
NULL,NULL,unable,4
unanticipated,1,NULL,NULL
unappetizing,1,NULL,NULL
NULL,NULL,unasked,1
NULL,NULL,unattended,2
NULL,NULL,unavailingness,1
NULL,NULL,unaware,1
NULL,NULL,unawares,1
unbearable,3,NULL,NULL
unbearably,1,NULL,NULL
NULL,NULL,unbroken,1
NULL,NULL,uncanny,3
NULL,NULL,uncaring,1
NULL,NULL,unceasing,1
NULL,NULL,unchanged,1
NULL,NULL,unchecked,1
unchildish,1,NULL,NULL
unchildlike,1,NULL,NULL
NULL,NULL,unclad,2
uncle,4,NULL,NULL
NULL,NULL,unclean,7
uncles,1,NULL,NULL
uncomfortable,5,NULL,NULL
NULL,NULL,uncommon,1
NULL,NULL,uncommonly,1
NULL,NULL,uncommunicative,1
NULL,NULL,unconcern,1
unconquerable,1,NULL,NULL
NULL,NULL,unconscious,10
uncover,1,NULL,NULL
NULL,NULL,undead,10
underclothes,1,NULL,NULL
underclothing,1,NULL,NULL
NULL,NULL,undergarment,1
NULL,NULL,undergoing,1
NULL,NULL,undergone,2
NULL,NULL,underground,1
NULL,NULL,underlip,1
NULL,NULL,underlying,1
NULL,NULL,underneath,3
understands,2,NULL,NULL
NULL,NULL,undertake,2
undertaken,1,NULL,NULL
NULL,NULL,undertaker,8
NULL,NULL,underwent,1
NULL,NULL,undeveloped,1
NULL,NULL,undisciplined,1
NULL,NULL,undiscovered,1
undisturbedly,2,NULL,NULL
NULL,NULL,undo,2
NULL,NULL,undoing,1
NULL,NULL,undoings,1
NULL,NULL,undone,2
NULL,NULL,undoubtedly,2
NULL,NULL,undress,1
NULL,NULL,undressing,2
NULL,NULL,undulating,1
NULL,NULL,unduly,1
une,1,NULL,NULL
NULL,NULL,uneasiness,3
NULL,NULL,uneasy,10
NULL,NULL,unequalled,1
unexplained,2,NULL,NULL
NULL,NULL,unfairly,1
unfed,1,NULL,NULL
NULL,NULL,unfettered,1
NULL,NULL,unfitting,1
NULL,NULL,unfold,3
unfolded,3,NULL,NULL
unfortunate,1,NULL,NULL
unfortunately,2,NULL,NULL
NULL,NULL,unfriendly,1
NULL,NULL,ungracious,1
NULL,NULL,ungrateful,2
ungry,2,NULL,NULL
NULL,NULL,unhallowed,2
NULL,NULL,unhappily,2
NULL,NULL,unharmed,1
unheavenly,1,NULL,NULL
NULL,NULL,unhesitatingly,1
NULL,NULL,unhinged,2
NULL,NULL,unholy,3
NULL,NULL,unhook,1
NULL,NULL,unhooked,2
NULL,NULL,unhuman,1
NULL,NULL,unhurt,2
uniform,1,NULL,NULL
unimaginative,1,NULL,NULL
NULL,NULL,union,1
NULL,NULL,unique,1
NULL,NULL,united,1
NULL,NULL,unity,1
NULL,NULL,universal,1
NULL,NULL,universale,1
NULL,NULL,universally,1
NULL,NULL,universe,2
NULL,NULL,university,1
unkind,1,NULL,NULL
NULL,NULL,unknowing,3
NULL,NULL,unknowingly,1
unlawyer,1,NULL,NULL
NULL,NULL,unlocked,5
NULL,NULL,unlucky,1
unmanageable,1,NULL,NULL
NULL,NULL,unmask,1
NULL,NULL,unmercifully,1
NULL,NULL,unmistakable,1
unmistakably,1,NULL,NULL
NULL,NULL,unmounted,1
NULL,NULL,unmoved,1
NULL,NULL,unmoving,1
NULL,NULL,unnatural,2
NULL,NULL,unnerve,1
NULL,NULL,unnerved,1
NULL,NULL,unobserved,1
unpleasant,4,NULL,NULL
NULL,NULL,unpleasantness,1
NULL,NULL,unprepared,1
unprovided,1,NULL,NULL
NULL,NULL,unpunctual,1
NULL,NULL,unquestionable,1
unready,1,NULL,NULL
NULL,NULL,unreality,1
unreasonable,1,NULL,NULL
NULL,NULL,unrecorded,1
unrelenting,1,NULL,NULL
NULL,NULL,unrest,1
NULL,NULL,unscrew,2
NULL,NULL,unsealed,1
NULL,NULL,unsearched,1
NULL,NULL,unseat,1
NULL,NULL,unseen,1
NULL,NULL,unselfish,5
NULL,NULL,unselfishness,1
NULL,NULL,unshed,1
NULL,NULL,unspeakable,2
NULL,NULL,unspirited,1
NULL,NULL,unstained,1
unsteady,1,NULL,NULL
NULL,NULL,unsteered,1
NULL,NULL,untellable,1
NULL,NULL,untenanted,1
NULL,NULL,unthinking,1
NULL,NULL,unthinkingly,1
NULL,NULL,untouched,1
NULL,NULL,untrembling,1
NULL,NULL,untrue,1
NULL,NULL,unturned,1
NULL,NULL,unusually,1
NULL,NULL,unutterable,1
NULL,NULL,unutterably,1
NULL,NULL,unvaried,1
unwise,1,NULL,NULL
NULL,NULL,unwisely,1
NULL,NULL,unwonted,1
NULL,NULL,unwound,1
NULL,NULL,upend,1
NULL,NULL,upholstery,1
uplifted,2,NULL,NULL
upright,5,NULL,NULL
NULL,NULL,uprights,1
uproar,4,NULL,NULL
NULL,NULL,upside,1
upward,1,NULL,NULL
NULL,NULL,upwards,1
NULL,NULL,urbane,1
NULL,NULL,urged,3
NULL,NULL,urgent,1
NULL,NULL,urging,1
NULL,NULL,urtin,1
NULL,NULL,useless,4
NULL,NULL,uses,1
ushered,1,NULL,NULL
NULL,NULL,usin,1
NULL,NULL,using,11
NULL,NULL,ut,1
NULL,NULL,utterance,1
uttered,7,NULL,NULL
NULL,NULL,utterly,2
NULL,NULL,v,1
vacant,1,NULL,NULL
vaguely,1,NULL,NULL
vagueness,1,NULL,NULL
NULL,NULL,vain,5
valenciennes,1,NULL,NULL
NULL,NULL,valley,6
NULL,NULL,valleys,3
NULL,NULL,value,4
NULL,NULL,values,1
NULL,NULL,vampire,28
NULL,NULL,vampires,4
NULL,NULL,vanderpool,1
NULL,NULL,vanish,1
NULL,NULL,vanished,3
vanishing,3,NULL,NULL
NULL,NULL,vanity,3
vans,2,NULL,NULL
NULL,NULL,vapor,1
NULL,NULL,vaporous,1
NULL,NULL,varied,2
NULL,NULL,varieties,1
NULL,NULL,varna,24
varnished,1,NULL,NULL
vassals,1,NULL,NULL
NULL,NULL,vastly,1
NULL,NULL,vastness,1
NULL,NULL,vault,5
NULL,NULL,vaults,2
NULL,NULL,veil,2
NULL,NULL,vein,3
NULL,NULL,veins,20
velvets,1,NULL,NULL
NULL,NULL,velvety,1
NULL,NULL,venalia,1
NULL,NULL,vendor,1
NULL,NULL,vendors,1
venturing,1,NULL,NULL
NULL,NULL,verb,1
NULL,NULL,verbatim,1
verbs,1,NULL,NULL
NULL,NULL,verdict,1
NULL,NULL,veresti,5
NULL,NULL,verified,2
NULL,NULL,veritable,2
NULL,NULL,vernacular,1
veronica,3,NULL,NULL
NULL,NULL,vertebra,1
NULL,NULL,vessel,4
NULL,NULL,via,1
NULL,NULL,viaduct,2
NULL,NULL,vibrate,1
NULL,NULL,vice,8
NULL,NULL,victim,5
NULL,NULL,victims,1
NULL,NULL,victoria,1
NULL,NULL,victorious,1
NULL,NULL,victory,1
NULL,NULL,vienna,1
NULL,NULL,views,4
NULL,NULL,vif,1
NULL,NULL,vigil,2
NULL,NULL,vigorous,1
NULL,NULL,vigour,1
NULL,NULL,viking,1
NULL,NULL,vile,2
NULL,NULL,vilely,2
NULL,NULL,village,2
NULL,NULL,villages,1
villain,1,NULL,NULL
NULL,NULL,villainy,2
NULL,NULL,ville,2
NULL,NULL,vincent,3
NULL,NULL,vindictive,1
NULL,NULL,violate,2
NULL,NULL,violence,3
NULL,NULL,violences,1
violently,4,NULL,NULL
viols,2,NULL,NULL
NULL,NULL,vipers,1
NULL,NULL,virgin,2
NULL,NULL,virtues,1
NULL,NULL,visible,6
vision,3,NULL,NULL
visions,5,NULL,NULL
visitor,1,NULL,NULL
visitors,1,NULL,NULL
NULL,NULL,vital,6
NULL,NULL,vitality,2
NULL,NULL,vitally,1
NULL,NULL,vivacity,2
vivian,1,NULL,NULL
NULL,NULL,vivify,1
NULL,NULL,vivisection,1
NULL,NULL,vlkoslak,1
NULL,NULL,vocation,1
NULL,NULL,void,1
NULL,NULL,voivode,2
volatile,1,NULL,NULL
NULL,NULL,volcanic,1
NULL,NULL,volcanoes,1
NULL,NULL,volition,2
volume,1,NULL,NULL
NULL,NULL,voluntarily,1
NULL,NULL,volunteered,1
NULL,NULL,voluptuous,10
NULL,NULL,voluptuousness,2
NULL,NULL,vote,1
NULL,NULL,vouched,1
NULL,NULL,vrolok,1
NULL,NULL,vulgarized,1
NULL,NULL,vulpine,1
NULL,NULL,w,1
NULL,NULL,wad,1
wadded,3,NULL,NULL
wade,1,NULL,NULL
NULL,NULL,wafer,11
NULL,NULL,wag,1
NULL,NULL,wagging,2
NULL,NULL,wagon,4
NULL,NULL,wagons,2
waifs,1,NULL,NULL
NULL,NULL,wail,7
NULL,NULL,wailing,1
wails,2,NULL,NULL
NULL,NULL,waistcoat,7
NULL,NULL,waistcoats,1
NULL,NULL,waiter,1
NULL,NULL,waitin,3
NULL,NULL,waits,1
NULL,NULL,waked,12
NULL,NULL,wakeful,3
NULL,NULL,wakes,2
NULL,NULL,waking,16
NULL,NULL,walkers,1
NULL,NULL,walkin,1
NULL,NULL,walks,6
NULL,NULL,wallach,1
NULL,NULL,wallachian,1
NULL,NULL,wallachs,1
NULL,NULL,walled,1
wallpaper,1,NULL,NULL
NULL,NULL,waltz,1
NULL,NULL,walworth,6
NULL,NULL,wampyr,1
NULL,NULL,wan,3
NULL,NULL,wander,1
NULL,NULL,wandering,2
NULL,NULL,wantin,1
NULL,NULL,wanton,2
NULL,NULL,wantonness,1
NULL,NULL,ward,2
NULL,NULL,wards,1
NULL,NULL,ware,2
NULL,NULL,warlike,4
warmer,3,NULL,NULL
warmest,1,NULL,NULL
NULL,NULL,warned,4
NULL,NULL,warnings,1
NULL,NULL,warrant,1
NULL,NULL,wars,1
NULL,NULL,wary,1
wash,2,NULL,NULL
NULL,NULL,washing,1
washstand,1,NULL,NULL
NULL,NULL,wasting,1
NULL,NULL,watchers,1
NULL,NULL,watches,1
watchin,1,NULL,NULL
NULL,NULL,watchman,2
NULL,NULL,watered,1
NULL,NULL,waterglasses,1
NULL,NULL,waterloo,1
NULL,NULL,waters,6
NULL,NULL,waterway,1
watts,1,NULL,NULL
NULL,NULL,waves,11
NULL,NULL,wax,5
NULL,NULL,weaken,1
NULL,NULL,weakening,1
NULL,NULL,weaker,7
NULL,NULL,weakest,2
NULL,NULL,weaklooking,1
NULL,NULL,weakness,9
NULL,NULL,weaknesses,1
NULL,NULL,weapons,6
weariness,1,NULL,NULL
weathers,2,NULL,NULL
NULL,NULL,weatherworn,1
NULL,NULL,webs,1
NULL,NULL,wedding,5
NULL,NULL,wednesday,2
NULL,NULL,wee,1
NULL,NULL,weep,1
NULL,NULL,weeps,1
NULL,NULL,weepy,1
NULL,NULL,weighed,2
NULL,NULL,weighing,1
NULL,NULL,weighs,1
NULL,NULL,weighted,2
NULL,NULL,weights,1
NULL,NULL,welcome,11
welcomed,1,NULL,NULL
welfare,1,NULL,NULL
NULL,NULL,welled,1
NULL,NULL,werewolf,1
NULL,NULL,werewolves,1
NULL,NULL,westenra,45
NULL,NULL,western,3
NULL,NULL,westminster,5
NULL,NULL,westward,3
NULL,NULL,westwards,1
NULL,NULL,wetted,1
wetter,1,NULL,NULL
NULL,NULL,whale,1
NULL,NULL,wharf,3
whats,2,NULL,NULL
NULL,NULL,whee,1
NULL,NULL,wheel,13
NULL,NULL,wheeler,1
NULL,NULL,wheeling,2
NULL,NULL,whence,6
whereabouts,1,NULL,NULL
NULL,NULL,whereas,1
NULL,NULL,whereat,1
NULL,NULL,whereby,1
NULL,NULL,wherefore,1
NULL,NULL,wherein,3
NULL,NULL,whereon,5
NULL,NULL,whereupon,4
NULL,NULL,whet,2
NULL,NULL,whettin,1
NULL,NULL,whetting,1
NULL,NULL,whey,1
NULL,NULL,whiff,2
NULL,NULL,whiles,3
NULL,NULL,whilst,95
whimpered,2,NULL,NULL
whimsical,2,NULL,NULL
NULL,NULL,whinnied,2
NULL,NULL,whip,4
whipped,2,NULL,NULL
NULL,NULL,whips,5
NULL,NULL,whirled,1
NULL,NULL,whirling,4
NULL,NULL,whirlpool,2
NULL,NULL,whirls,1
whiskered,2,NULL,NULL
NULL,NULL,whistle,4
NULL,NULL,whistled,1
NULL,NULL,whistles,1
whistling,3,NULL,NULL
NULL,NULL,whit,1
NULL,NULL,whitaker,1
NULL,NULL,whitby,40
NULL,NULL,whitecrested,1
NULL,NULL,whitehot,1
NULL,NULL,whiteness,3
NULL,NULL,whitening,1
NULL,NULL,whiter,6
NULL,NULL,whites,1
whitewash,2,NULL,NULL
whitewashed,2,NULL,NULL
NULL,NULL,whither,7
NULL,NULL,whithersoever,1
NULL,NULL,whitish,1
NULL,NULL,wholeman,1
NULL,NULL,wholesome,2
NULL,NULL,wi,9
NULL,NULL,wickedly,1
NULL,NULL,wickedness,3
NULL,NULL,widely,1
widened,1,NULL,NULL
NULL,NULL,widening,2
NULL,NULL,widens,1
NULL,NULL,wider,1
NULL,NULL,width,1
NULL,NULL,wifes,1
NULL,NULL,wilder,2
NULL,NULL,wilderness,1
NULL,NULL,wildest,1
NULL,NULL,wile,2
NULL,NULL,wiles,1
NULL,NULL,wilhelmina,3
NULL,NULL,willhelmina,1
NULL,NULL,willingly,2
willingness,1,NULL,NULL
NULL,NULL,wills,3
NULL,NULL,wily,4
NULL,NULL,win,5
NULL,NULL,wince,3
NULL,NULL,winchester,3
NULL,NULL,winchesters,4
NULL,NULL,windham,1
NULL,NULL,windpipes,1
NULL,NULL,winds,1
NULL,NULL,wing,1
NULL,NULL,wink,2
NULL,NULL,winked,1
NULL,NULL,winning,4
NULL,NULL,winningly,1
NULL,NULL,wipe,3
NULL,NULL,wiped,3
NULL,NULL,wiping,1
NULL,NULL,wire,10
NULL,NULL,wires,1
NULL,NULL,wisdom,1
NULL,NULL,wiser,1
NULL,NULL,wishful,1
NULL,NULL,wishing,3
NULL,NULL,wisp,2
NULL,NULL,wit,1
NULL,NULL,witby,1
NULL,NULL,witches,1
NULL,NULL,withal,1
NULL,NULL,withdrawn,2
NULL,NULL,withdrew,4
NULL,NULL,withered,1
witheringly,1,NULL,NULL
NULL,NULL,witness,3
NULL,NULL,wizards,1
wobbled,1,NULL,NULL
NULL,NULL,wodin,1
NULL,NULL,woes,2
NULL,NULL,woke,27
NULL,NULL,wold,1
NULL,NULL,wolds,2
wolfish,1,NULL,NULL
NULL,NULL,wolves,46
NULL,NULL,womenkind,1
NULL,NULL,wonderin,2
wonderingly,2,NULL,NULL
NULL,NULL,wonderous,1
NULL,NULL,wont,2
NULL,NULL,woodhouse,1
NULL,NULL,woods,5
NULL,NULL,woodwork,1
wool,1,NULL,NULL
NULL,NULL,workman,3
worldly,5,NULL,NULL
worlds,1,NULL,NULL
NULL,NULL,worried,5
NULL,NULL,worry,4
NULL,NULL,worser,1
worshipingly,1,NULL,NULL
worships,4,NULL,NULL
NULL,NULL,worthless,1
NULL,NULL,worthy,3
NULL,NULL,wot,1
NULL,NULL,wound,17
NULL,NULL,wounded,4
NULL,NULL,wrath,3
NULL,NULL,wrecked,3
NULL,NULL,wrench,3
NULL,NULL,wrenched,1
NULL,NULL,wrenching,1
NULL,NULL,wretch,3
wretchedness,2,NULL,NULL
wriggle,1,NULL,NULL
wriggled,1,NULL,NULL
wriggling,1,NULL,NULL
NULL,NULL,wringing,1
NULL,NULL,wrinkles,1
wrinkling,1,NULL,NULL
NULL,NULL,wrist,8
NULL,NULL,wrists,2
NULL,NULL,writers,2
NULL,NULL,writes,1
NULL,NULL,writhed,1
NULL,NULL,writhing,2
NULL,NULL,wronged,1
NULL,NULL,wrongs,1
NULL,NULL,wrung,5
NULL,NULL,wry,1
NULL,NULL,wynds,1
NULL,NULL,x,1
NULL,NULL,y,2
NULL,NULL,yabblins,1
NULL,NULL,yard,9
NULL,NULL,yarns,2
NULL,NULL,yawing,1
NULL,NULL,yearn,1
NULL,NULL,yearning,3
NULL,NULL,yell,2
yelled,1,NULL,NULL
NULL,NULL,yelling,1
NULL,NULL,yelpin,1
NULL,NULL,yelping,1
NULL,NULL,yew,5
NULL,NULL,yews,1
NULL,NULL,yield,6
NULL,NULL,yielded,4
NULL,NULL,yielding,1
NULL,NULL,yields,2
NULL,NULL,yoke,1
NULL,NULL,york,1
NULL,NULL,yorkshire,3
youngest,1,NULL,NULL
NULL,NULL,youth,5
NULL,NULL,youthful,2
NULL,NULL,yus,2
NULL,NULL,z,1
NULL,NULL,zeal,1
NULL,NULL,zealous,1
NULL,NULL,zoo,1
NULL,NULL,zoological,3
NULL,NULL,zoophagous,5
NULL,NULL,zoophagy,1
